k,x1,x2,f,grad_norm,error
213,3.0495228448918925,0.5082720013421284,6.02673252098527e-06,0.0013369904487267395,0.0502089451431776
214,3.0494441226355367,0.5082747357213102,6.018397150285222e-06,0.0024526450041344617,0.050131751559820005
215,3.0494429519323,0.5082364310289993,5.976689720174236e-06,0.0006072348381691587,0.05012428844258239
216,3.049375852145659,0.5082541957590416,5.966018185779873e-06,0.0018011755132404683,0.05006102798323808
217,3.0493729949033006,0.5082261978074308,5.9425952322166e-06,0.0005469879007160162,0.050053600830393084
218,3.049108042282522,0.5082384196118359,5.9198040526797926e-06,0.0038734913958399096,0.049794290581578096
219,3.0491107178293015,0.5081779554764934,5.81892893649399e-06,0.0007611863741833479,0.04978696176193908
220,3.0490761459167715,0.5082008544670177,5.817354648078619e-06,0.0015626088769368997,0.049756628825046494
221,3.0490727891736995,0.5081766705510173,5.799294663766868e-06,0.000521247058164981,0.04974933746881694
222,3.048550656340819,0.5081576371257585,5.712389135694154e-06,0.004753644356128146,0.0492312225584524
223,3.0485558526682714,0.5080835434231838,5.561592035386154e-06,0.0008664667924907552,0.04922412520926484
224,3.0485384761049428,0.5080990921096652,5.55380359819323e-06,0.0007563273668467516,0.04920954130644729
225,3.0485276864074193,0.5080780634022721,5.549242404298257e-06,0.0009153919743492255,0.04919544141877334
226,3.047446185091913,0.5078040072507212,5.454693614689808e-06,0.00765053107137191,0.04808370835267758
227,3.0474200676655587,0.5079206587983934,5.067276585540099e-06,0.001265669649572317,0.048077017931718015
228,3.0474118019067964,0.5078880871289508,5.05989523304078e-06,0.0011619747182135764,0.048063508804530926
229,3.0474025384343895,0.5079037019664054,5.049398962460022e-06,0.000453074565411392,0.04805693659397706
230,3.0469256947099486,0.5078195585635695,4.848965320510366e-06,0.00044151375508614903,0.04757274766229493
231,3.0468719431993496,0.507832073556367,4.841236788395131e-06,0.0014560431955604304,0.047521789060129035
232,3.0462659902923668,0.5077874365397865,4.7922599551409695e-06,0.005528164281682291,0.04691679897003395
233,3.0462741328038896,0.5077014436123455,4.5894323165131025e-06,0.0009461948980720737,0.04691063419381738
234,3.046258132111148,0.5077209568928834,4.583378330314572e-06,0.0008521729511345115,0.04689805925360025
235,3.046249984709647,0.5076956034255764,4.5814138124608905e-06,0.001067958831471148,0.046885854985553345
236,3.0461302440855564,0.5076508734600211,4.579008025391399e-06,0.0028284807703093137,0.0467604029505122
237,3.0461170774108473,0.5076930615835392,4.5249187452446945e-06,0.0005843494620418814,0.046754336969378626
238,3.0460954707576278,0.5076692951114303,4.521094950842645e-06,0.001103854667872942,0.0467291184581255
239,3.0460868586731538,0.5076842388781264,4.51171482354609e-06,0.000418670264253992,0.046723078553273414
240,3.0456531659575883,0.5075989253730091,4.347491630527273e-06,0.000872684051157182,0.04628126217785832
241,3.0456375462430763,0.5076212805178342,4.3461206226471165e-06,0.0010999663101903374,0.04626953148477346
242,3.04557541964455,0.5076247095640188,4.3442957083256056e-06,0.002074315177311621,0.046208820280466884
243,3.0455749042261355,0.5075923024878508,4.31467241645233e-06,0.0004910615459045524,0.04620297557829421
244,3.0455220696397505,0.507609406885178,4.312312380885024e-06,0.0016161124254132928,0.04615367696544324
245,3.0455203729100724,0.5075842121968059,4.293844438581701e-06,0.00044596124237073506,0.04614785612049851
246,3.04541643287685,0.5075988155059346,4.2856730087837365e-06,0.0021176340454751095,0.04604774014379681
247,3.045416092362239,0.5075657292261675,4.254878855568994e-06,0.0004927012915495734,0.0460419559117455
248,3.0453636775420905,0.5075839761423988,4.254451354728439e-06,0.0016847233809383323,0.045993259661294264
249,3.0453622236303217,0.5075576925213421,4.234516434288302e-06,0.00044901977598853194,0.04598749883320975
250,3.04531070863877,0.507566858772256,4.2232367828563e-06,0.001102043424433046,0.045938194011375555
